"回号","抽せん日","等級","当せん口数","当せん金額"
"1731","2022-10-10","4等","12152","6000"
"1731","2022-10-10","5等","179159","1000"
"1732","2022-10-13","1等","0","0"
"1732","2022-10-13","2等","8","8568100"
"1732","2022-10-13","3等","304","243500"
"1732","2022-10-13","4等","9264","8400"
"1732","2022-10-13","5等","149547","1000"
"1733","2022-10-17","1等","1","516755500"
"1733","2022-10-17","2等","5","17297200"
"1733","2022-10-17","3等","217","430400"
"1733","2022-10-17","4等","10142","9700"
"1733","2022-10-17","5等","180344","1000"
"1734","2022-10-20","1等","2","103129400"
"1734","2022-10-20","2等","11","5625400"
"1734","2022-10-20","3等","371","180100"
"1734","2022-10-20","4等","14867","4700"
"1734","2022-10-20","5等","209076","1000"
"1735","2022-10-24","1等","0","0"
"1735","2022-10-24","2等","6","12300800"
"1735","2022-10-24","3等","158","504400"
"1735","2022-10-24","4等","9053","9300"
"1735","2022-10-24","5等","149442","1000"
"1736","2022-10-27","1等","4","123702000"
"1736","2022-10-27","2等","14","5331500"
"1736","2022-10-27","3等","306","263400"
"1736","2022-10-27","4等","14522","5800"
"1736","2022-10-27","5等","223540","1000"
"1737","2022-10-31","1等","0","0"
"1737","2022-10-31","2等","12","5725000"
"1737","2022-10-31","3等","236","314300"
"1737","2022-10-31","4等","10954","7100"
"1737","2022-10-31","5等","181503","1000"
"1738","2022-11-03","1等","3","168079300"
"1738","2022-11-03","2等","5","16515200"
"1738","2022-11-03","3等","199","448100"
"1738","2022-11-03","4等","10832","8600"
"1738","2022-11-03","5等","181251","1000"
"1739","2022-11-07","1等","1","200000000"
"1739","2022-11-07","2等","11","6690100"
"1739","2022-11-07","3等","164","484600"
"1739","2022-11-07","4等","9844","8500"
"1739","2022-11-07","5等","173012","1000"
"1740","2022-11-10","1等","0","0"
"1740","2022-11-10","2等","5","14684000"
"1740","2022-11-10","3等","210","377500"
"1740","2022-11-10","4等","10768","7700"
"1740","2022-11-10","5等","180850","1000"
"1741","2022-11-14","1等","2","282134100"
"1741","2022-11-14","2等","12","6856300"
"1741","2022-11-14","3等","250","355400"
"1741","2022-11-14","4等","13897","6700"
"1741","2022-11-14","5等","219304","1000"
"1742","2022-11-17","1等","0","0"
"1742","2022-11-17","2等","4","18222900"
"1742","2022-11-17","3等","177","444700"
"1742","2022-11-17","4等","8623","9600"
"1742","2022-11-17","5等","143246","1000"
"1743","2022-11-21","1等","1","525681400"
"1743","2022-11-21","2等","7","12116800"
"1743","2022-11-21","3等","252","363400"
"1743","2022-11-21","4等","11987","8000"
"1743","2022-11-21","5等","194416","1000"
"1744","2022-11-24","1等","0","0"
"1744","2022-11-24","2等","9","7256700"
"1744","2022-11-24","3等","168","419800"
"1744","2022-11-24","4等","10207","7300"
"1744","2022-11-24","5等","171976","1000"
"1745","2022-11-28","1等","0","0"
"1745","2022-11-28","2等","5","16478300"
"1745","2022-11-28","3等","273","325900"
"1745","2022-11-28","4等","12451","7500"
"1745","2022-11-28","5等","202287","1000"
"1746","2022-12-01","1等","0","0"
"1746","2022-12-01","2等","9","8922700"
"1746","2022-12-01","3等","393","220600"
"1746","2022-12-01","4等","17779","5100"
"1746","2022-12-01","5等","266501","1000"
"1747","2022-12-05","1等","0","0"
"1747","2022-12-05","2等","7","13716500"
"1747","2022-12-05","3等","326","318000"
"1747","2022-12-05","4等","14944","7300"
"1747","2022-12-05","5等","241368","1000"
"1748","2022-12-08","1等","2","600000000"
"1748","2022-12-08","2等","17","5685600"
"1748","2022-12-08","3等","435","239900"
"1748","2022-12-08","4等","19062","5700"
"1748","2022-12-08","5等","280635","1000"
"1749","2022-12-12","1等","1","496122900"
"1749","2022-12-12","2等","7","12596300"
"1749","2022-12-12","3等","277","343700"
"1749","2022-12-12","4等","12676","7900"
"1749","2022-12-12","5等","208574","1000"
"1750","2022-12-15","1等","1","200000000"
"1750","2022-12-15","2等","6","12054600"
"1750","2022-12-15","3等","242","322700"
"1750","2022-12-15","4等","10233","8000"
"1750","2022-12-15","5等","162161","1000"
"1751","2022-12-19","1等","2","145793100"
"1751","2022-12-19","2等","6","12525500"
"1751","2022-12-19","3等","264","307400"
"1751","2022-12-19","4等","13184","6500"
"1751","2022-12-19","5等","208091","1000"
"1752","2022-12-22","1等","0","0"
"1752","2022-12-22","2等","8","8379700"
"1752","2022-12-22","3等","277","261300"
"1752","2022-12-22","4等","12088","6300"
"1752","2022-12-22","5等","190890","1000"
"1753","2022-12-26","1等","4","120198100"
"1753","2022-12-26","2等","7","11029200"
"1753","2022-12-26","3等","548","152100"
"1753","2022-12-26","4等","21289","4100"
"1753","2022-12-26","5等","281829","1000"
"1754","2022-12-29","1等","0","0"
"1754","2022-12-29","2等","15","4527300"
"1754","2022-12-29","3等","277","264700"
"1754","2022-12-29","4等","14117","5400"
"1754","2022-12-29","5等","215037","1000"
"1755","2023-01-05","1等","1","492706600"
"1755","2023-01-05","2等","7","11415200"
"1755","2023-01-05","3等","321","268800"
"1755","2023-01-05","4等","15302","5900"
"1755","2023-01-05","5等","232237","1000"
"1756","2023-01-09","1等","3","90288300"
"1756","2023-01-09","2等","8","10157700"
"1756","2023-01-09","3等","186","471800"
"1756","2023-01-09","4等","8873","10400"
"1756","2023-01-09","5等","154982","1000"
"1757","2023-01-12","1等","1","200000000"
"1757","2023-01-12","2等","2","34642100"
"1757","2023-01-12","3等","212","352900"
"1757","2023-01-12","4等","11043","7100"
"1757","2023-01-12","5等","177093","1000"
"1758","2023-01-16","1等","2","143786400"
"1758","2023-01-16","2等","9","8554700"
"1758","2023-01-16","3等","270","307900"
"1758","2023-01-16","4等","12191","7200"
"1758","2023-01-16","5等","175124","1000"
"1759","2023-01-19","1等","0","0"
"1759","2023-01-19","2等","9","7412500"
"1759","2023-01-19","3等","192","375200"
"1759","2023-01-19","4等","10474","7200"
"1759","2023-01-19","5等","175779","1000"
"1760","2023-01-23","1等","0","0"
"1760","2023-01-23","2等","4","20677700"
"1760","2023-01-23","3等","266","335800"
"1760","2023-01-23","4等","12546","7500"
"1760","2023-01-23","5等","198360","1000"
"1761","2023-01-26","1等","1","600000000"
"1761","2023-01-26","2等","8","9644700"
"1761","2023-01-26","3等","317","262800"
"1761","2023-01-26","4等","15702","5600"
"1761","2023-01-26","5等","234463","1000"
"1762","2023-01-30","1等","2","211296300"
"1762","2023-01-30","2等","10","8020600"
"1762","2023-01-30","3等","223","388400"
"1762","2023-01-30","4等","11560","7900"
"1762","2023-01-30","5等","191530","1000"
"1763","2023-02-02","1等","0","0"
"1763","2023-02-02","2等","6","11800400"
"1763","2023-02-02","3等","206","371100"
"1763","2023-02-02","4等","9616","8400"
"1763","2023-02-02","5等","160293","1000"
"1764","2023-02-06","1等","0","0"
"1764","2023-02-06","2等","6","14356700"
"1764","2023-02-06","3等","177","525500"
"1764","2023-02-06","4等","10495","9300"
"1764","2023-02-06","5等","183634","1000"
"1765","2023-02-09","1等","0","0"
"1765","2023-02-09","2等","8","10742600"
"1765","2023-02-09","3等","265","350200"
"1765","2023-02-09","4等","12807","7600"
"1765","2023-02-09","5等","212878","1000"
"1766","2023-02-13","1等","1","600000000"
"1766","2023-02-13","2等","5","19787000"
"1766","2023-02-13","3等","241","443300"
"1766","2023-02-13","4等","12399","9100"
"1766","2023-02-13","5等","201471","1000"
"1767","2023-02-16","1等","2","411168200"
"1767","2023-02-16","2等","5","16979000"
"1767","2023-02-16","3等","328","279500"
"1767","2023-02-16","4等","14379","6700"
"1767","2023-02-16","5等","223026","1000"
"1768","2023-02-20","1等","0","0"
"1768","2023-02-20","2等","3","25346400"
"1768","2023-02-20","3等","164","500700"
"1768","2023-02-20","4等","8552","10100"
"1768","2023-02-20","5等","150881","1000"
"1769","2023-02-23","1等","0","0"
"1769","2023-02-23","2等","7","10585400"
"1769","2023-02-23","3等","302","264900"
"1769","2023-02-23","4等","14387","5800"
"1769","2023-02-23","5等","217004","1000"
"1770","2023-02-27","1等","2","398402400"
"1770","2023-02-27","2等","9","9879000"
"1770","2023-02-27","3等","339","283200"
"1770","2023-02-27","4等","14554","6900"
"1770","2023-02-27","5等","225402","1000"
"1771","2023-03-02","1等","1","200000000"
"1771","2023-03-02","2等","8","8080900"
"1771","2023-03-02","3等","276","252900"
"1771","2023-03-02","4等","13180","5500"
"1771","2023-03-02","5等","205337","1000"
"1772","2023-03-06","1等","0","0"
"1772","2023-03-06","2等","9","8407600"
"1772","2023-03-06","3等","185","441700"
"1772","2023-03-06","4等","9844","8700"
"1772","2023-03-06","5等","174141","1000"
"1773","2023-03-09","1等","0","0"
"1773","2023-03-09","2等","2","40108500"
"1773","2023-03-09","3等","286","302900"
"1773","2023-03-09","4等","11383","8000"
"1773","2023-03-09","5等","196004","1000"
"1774","2023-03-13","1等","0","0"
"1774","2023-03-13","2等","11","8441600"
"1774","2023-03-13","3等","184","545000"
"1774","2023-03-13","4等","10167","10400"
"1774","2023-03-13","5等","174847","1000"
"1775","2023-03-16","1等","1","600000000"
"1775","2023-03-16","2等","5","16722400"
"1775","2023-03-16","3等","424","212900"
"1775","2023-03-16","4等","17819","5300"
"1775","2023-03-16","5等","267111","1000"
"1776","2023-03-20","1等","8","99346200"
"1776","2023-03-20","2等","17","4790700"
"1776","2023-03-20","3等","511","172100"
"1776","2023-03-20","4等","17514","5300"
"1776","2023-03-20","5等","237601","1000"
"1777","2023-03-23","1等","1","200000000"
"1777","2023-03-23","2等","7","10282300"
"1777","2023-03-23","3等","203","382900"
"1777","2023-03-23","4等","11354","7200"
"1777","2023-03-23","5等","180923","1000"
"1778","2023-03-27","1等","0","0"
"1778","2023-03-27","2等","6","12165300"
"1778","2023-03-27","3等","223","353400"
"1778","2023-03-27","4等","12239","6800"
"1778","2023-03-27","5等","193701","1000"
"1779","2023-03-30","1等","0","0"
"1779","2023-03-30","2等","6","14013600"
"1779","2023-03-30","3等","178","510100"
"1779","2023-03-30","4等","9678","9900"
"1779","2023-03-30","5等","165807","1000"
"1780","2023-04-03","1等","0","0"
"1780","2023-04-03","2等","13","6797500"
"1780","2023-04-03","3等","355","268800"
"1780","2023-04-03","4等","15712","6400"
"1780","2023-04-03","5等","235858","1000"
"1781","2023-04-06","1等","1","600000000"
"1781","2023-04-06","2等","5","19640100"
"1781","2023-04-06","3等","271","391300"
"1781","2023-04-06","4等","11543","9700"
"1781","2023-04-06","5等","199195","1000"
"1782","2023-04-10","1等","0","0"
"1782","2023-04-10","2等","6","15393600"
"1782","2023-04-10","3等","211","472700"
"1782","2023-04-10","4等","10577","9900"
"1782","2023-04-10","5等","182324","1000"
"1783","2023-04-13","1等","3","398379800"
"1783","2023-04-13","2等","9","10064400"
"1783","2023-04-13","3等","331","295500"
"1783","2023-04-13","4等","13849","7400"
"1783","2023-04-13","5等","225000","1000"
"1784","2023-04-17","1等","0","0"
"1784","2023-04-17","2等","12","6357500"
"1784","2023-04-17","3等","193","426800"
"1784","2023-04-17","4等","10005","8700"
"1784","2023-04-17","5等","162735","1000"
"1785","2023-04-20","1等","2","259104900"
"1785","2023-04-20","2等","8","9897100"
"1785","2023-04-20","3等","373","229200"
"1785","2023-04-20","4等","15143","5900"
"1785","2023-04-20","5等","214104","1000"
"1786","2023-04-24","1等","3","74854700"
"1786","2023-04-24","2等","1","67371500"
"1786","2023-04-24","3等","270","269400"
"1786","2023-04-24","4等","12831","5900"
"1786","2023-04-24","5等","209893","1000"
"1787","2023-04-27","1等","1","200000000"
"1787","2023-04-27","2等","4","18013500"
"1787","2023-04-27","3等","168","463100"
"1787","2023-04-27","4等","8461","9700"
"1787","2023-04-27","5等","149655","1000"
"1788","2023-05-01","1等","3","94568500"
"1788","2023-05-01","2等","6","12177000"
"1788","2023-05-01","3等","467","168900"
"1788","2023-05-01","4等","14438","5700"
"1788","2023-05-01","5等","212411","1000"
"1789","2023-05-04","1等","2","104929100"
"1789","2023-05-04","2等","22","2861700"
"1789","2023-05-04","3等","255","266600"
"1789","2023-05-04","4等","10987","6500"
"1789","2023-05-04","5等","169539","1000"
"1790","2023-05-08","1等","1","200000000"
"1790","2023-05-08","2等","17","3986900"
"1790","2023-05-08","3等","253","289300"
"1790","2023-05-08","4等","11445","6700"
"1790","2023-05-08","5等","172214","1000"
"1791","2023-05-11","1等","1","258224200"
"1791","2023-05-11","2等","7","9956100"
"1791","2023-05-11","3等","289","260400"
"1791","2023-05-11","4等","13895","5700"
"1791","2023-05-11","5等","204528","1000"
"1792","2023-05-15","1等","0","0"
"1792","2023-05-15","2等","4","17453500"
"1792","2023-05-15","3等","245","307700"
"1792","2023-05-15","4等","9198","8600"
"1792","2023-05-15","5等","157342","1000"
"1793","2023-05-18","1等","1","471004800"
"1793","2023-05-18","2等","5","14298300"
"1793","2023-05-18","3等","299","258200"
"1793","2023-05-18","4等","13877","5800"
"1793","2023-05-18","5等","215747","1000"
"1794","2023-05-22","1等","1","200000000"
"1794","2023-05-22","2等","0","0"
"1794","2023-05-22","3等","138","578700"
"1794","2023-05-22","4等","7407","11300"
"1794","2023-05-22","5等","134471","1000"
"1795","2023-05-25","1等","0","0"
"1795","2023-05-25","2等","3","26201400"
"1795","2023-05-25","3等","167","508300"
"1795","2023-05-25","4等","7801","11400"
"1795","2023-05-25","5等","135928","1000"
"1796","2023-05-29","1等","1","600000000"
"1796","2023-05-29","2等","25","2839300"
"1796","2023-05-29","3等","394","194500"
"1796","2023-05-29","4等","17769","4500"
"1796","2023-05-29","5等","253912","1000"
"1797","2023-06-01","1等","0","0"
"1797","2023-06-01","2等","10","7531100"
"1797","2023-06-01","3等","169","481200"
"1797","2023-06-01","4等","8977","9500"
"1797","2023-06-01","5等","146710","1000"
"1798","2023-06-05","1等","1","537761200"
"1798","2023-06-05","2等","7","11471200"
"1798","2023-06-05","3等","232","373700"
"1798","2023-06-05","4等","11820","7700"
"1798","2023-06-05","5等","206986","1000"
"1799","2023-06-08","1等","0","0"
"1799","2023-06-08","2等","3","23387300"
"1799","2023-06-08","3等","159","476500"
"1799","2023-06-08","4等","7285","10900"
"1799","2023-06-08","5等","129713","1000"
"1800","2023-06-12","1等","0","0"
"1800","2023-06-12","2等","4","19109900"
"1800","2023-06-12","3等","194","425500"
"1800","2023-06-12","4等","11398","7600"
"1800","2023-06-12","5等","197422","1000"
"1801","2023-06-15","1等","0","0"
"1801","2023-06-15","2等","3","28285700"
"1801","2023-06-15","3等","239","383400"
"1801","2023-06-15","4等","12156","7900"
"1801","2023-06-15","5等","192763","1000"
"1802","2023-06-19","1等","1","600000000"
"1802","2023-06-19","2等","8","12156000"
"1802","2023-06-19","3等","210","500100"
"1802","2023-06-19","4等","11367","9700"
"1802","2023-06-19","5等","197331","1000"
"1803","2023-06-22","1等","2","381595900"
"1803","2023-06-22","2等","14","5733100"
"1803","2023-06-22","3等","285","304100"
"1803","2023-06-22","4等","13688","6600"
"1803","2023-06-22","5等","206407","1000"
"1804","2023-06-26","1等","0","0"
"1804","2023-06-26","2等","7","10196400"
"1804","2023-06-26","3等","242","318500"
"1804","2023-06-26","4等","11685","6900"
"1804","2023-06-26","5等","171226","1000"
"1805","2023-06-29","1等","0","0"
"1805","2023-06-29","2等","3","27572800"
"1805","2023-06-29","3等","174","513400"
"1805","2023-06-29","4等","10011","9400"
"1805","2023-06-29","5等","168551","1000"
"1806","2023-07-03","1等","0","0"
"1806","2023-07-03","2等","6","15787100"
"1806","2023-07-03","3等","180","568300"
"1806","2023-07-03","4等","9382","11500"
"1806","2023-07-03","5等","169096","1000"
"1807","2023-07-06","1等","6","182247300"
"1807","2023-07-06","2等","27","2934800"
"1807","2023-07-06","3等","829","103200"
"1807","2023-07-06","4等","24548","3600"
"1807","2023-07-06","5等","283753","1000"
"1808","2023-07-10","1等","1","200000000"
"1808","2023-07-10","2等","7","10231100"
"1808","2023-07-10","3等","176","439400"
"1808","2023-07-10","4等","9544","8500"
"1808","2023-07-10","5等","154445","1000"
"1809","2023-07-13","1等","1","255706700"
"1809","2023-07-13","2等","11","5918000"
"1809","2023-07-13","3等","308","228200"
"1809","2023-07-13","4等","14494","5100"
"1809","2023-07-13","5等","205373","1000"
"1810","2023-07-17","1等","0","0"
"1810","2023-07-17","2等","6","11131300"
"1810","2023-07-17","3等","203","355300"
"1810","2023-07-17","4等","8916","8500"
"1810","2023-07-17","5等","144812","1000"
"1811","2023-07-20","1等","0","0"
"1811","2023-07-20","2等","10","7240800"
"1811","2023-07-20","3等","282","277200"
"1811","2023-07-20","4等","12980","6300"
"1811","2023-07-20","5等","205566","1000"
"1812","2023-07-24","1等","2","372892500"
"1812","2023-07-24","2等","10","8454600"
"1812","2023-07-24","3等","226","404000"
